rho,u,p
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,3.19151e-16,1
1,3.64744e-16,1
1,6.38302e-16,1
1,1.04864e-15,1
1,1.45898e-15,1
1,2.32524e-15,1
1,2.96354e-15,1
1,3.921e-15,1
1,5.01523e-15,1
1,6.20064e-15,1
1,7.38606e-15,1
1,9.02741e-15,1
1,1.09879e-14,1
1,1.30852e-14,1
1,1.5456e-14,1
1,1.8374e-14,1
1,2.17478e-14,1
1,2.55321e-14,1
1,2.99546e-14,1
1,3.52434e-14,1
1,4.10793e-14,1
1,4.79638e-14,1
1,5.6125e-14,1
1,6.54715e-14,1
1,7.60491e-14,1
1,8.8496e-14,1
1,1.0263e-13,1
1,1.19362e-13,1
1,1.38466e-13,1
1,1.60533e-13,1
1,1.86111e-13,1
1,2.15336e-13,1
1,2.49348e-13,1
1,2.88284e-13,1
1,3.33193e-13,1
1,3.84759e-13,1
1,4.44258e-13,1
1,5.12602e-13,1
1,5.91159e-13,1
1,6.81433e-13,1
1,7.85111e-13,1
1,9.03926e-13,1
1,1.04034e-12,1
1,1.19668e-12,1
1,1.37613e-12,1
1,1.58157e-12,1
1,1.8167e-12,1
1,2.08606e-12,1
1,2.39418e-12,1
1,2.74643e-12,1
1,3.14929e-12,1
1,3.60946e-12,1
1,4.13505e-12,1
1,4.7352e-12,1
1,5.41977e-12,1
1,6.20055e-12,1
1,7.09071e-12,1
1,8.10497e-12,1
1,9.26007e-12,1
1,1.05755e-11,1
1,1.20722e-11,1
1,1.37746e-11,1
1,1.57099e-11,1
1,1.79094e-11,1
1,2.04077e-11,1
1,2.32442e-11,1
1,2.64632e-11,1
1,3.01148e-11,1
1,3.4255e-11,1
1,3.89472e-11,1
1,4.42626e-11,1
1,5.02812e-11,1
1,5.70927e-11,1
1,6.47986e-11,1
1,7.35121e-11,1
1,8.33605e-11,1
1,9.44866e-11,1
1,1.0705e-10,1
1,1.21231e-10,1
1,1.3723e-10,1
1,1.55272e-10,1
1,1.75609e-10,1
1,1.98522e-10,1
1,2.24325e-10,1
1,2.53371e-10,1
1,2.86051e-10,1
1,3.22805e-10,1
1,3.64121e-10,1
1,4.10544e-10,1
1,4.62682e-10,1
1,5.21213e-10,1
1,5.86889e-10,1
1,6.60551e-10,1
1,7.43132e-10,1
1,8.35669e-10,1
1,9.39317e-10,1
1,1.05536e-09,1
1,1.18521e-09,1
1,1.33046e-09,1
1,1.49285e-09,1
1,1.67432e-09,1
1,1.87704e-09,1
1,2.10337e-09,1
1,2.35596e-09,1
1,2.63773e-09,1
1,2.9519e-09,1
1,3.30204e-09,1
1,3.69209e-09,1
1,4.12641e-09,1
1,4.6098e-09,1
1,5.14756e-09,1
1,5.74553e-09,1
1,6.41017e-09,1
1,7.14855e-09,1
1,7.9685e-09,1
1,8.8786e-09,1
1,9.88833e-09,1
1,1.10081e-08,1
1,1.22492e-08,1
1,1.36244e-08,1
1,1.51473e-08,1
1,1.68331e-08,1
1,1.86983e-08,1
1,2.07611e-08,1
1,2.30414e-08,1
1,2.55609e-08,1
1,2.83436e-08,1
1,3.14155e-08,1
1,3.48052e-08,1
1,3.85437e-08,1
1,4.26652e-08,1
1,4.72067e-08,1
1,5.22089e-08,1
1,5.77159e-08,1
1,6.3776e-08,1
1,7.04417e-08,1
1,7.777e-08,1
1,8.58234e-08,1
1,9.46694e-08,1
1,1.04382e-07,1
1,1.1504e-07,1
1,1.26732e-07,1
1,1.39551e-07,1
1,1.53599e-07,1
1,1.68989e-07,1
1,1.85839e-07,1
1,2.0428e-07,1
1,2.24454e-07,1
1,2.46512e-07,1
1,2.70621e-07,1
1,2.96958e-07,1
1,3.25717e-07,1
1,3.57105e-07,1
1,3.91348e-07,1
1,4.28687e-07,0.999999
1,4.69386e-07,0.999999
1,5.13724e-07,0.999999
1,5.62007e-07,0.999999
0.999999,6.14561e-07,0.999999
0.999999,6.71736e-07,0.999999
0.999999,7.33913e-07,0.999999
0.999999,8.01496e-07,0.999999
0.999999,8.74922e-07,0.999999
0.999999,9.54661e-07,0.999999
0.999999,1.04121e-06,0.999999
0.999999,1.13512e-06,0.999999
0.999999,1.23696e-06,0.999999
0.999999,1.34736e-06,0.999998
0.999999,1.46697e-06,0.999998
0.999999,1.5965e-06,0.999998
0.999999,1.73672e-06,0.999998
0.999998,1.88844e-06,0.999998
0.999998,2.05252e-06,0.999998
0.999998,2.22989e-06,0.999997
0.999998,2.42154e-06,0.999997
0.999998,2.62852e-06,0.999997
0.999998,2.85195e-06,0.999997
0.999997,3.09305e-06,0.999996
0.999997,3.35307e-06,0.999996
0.999997,3.63337e-06,0.999996
0.999997,3.93541e-06,0.999995
0.999996,4.26071e-06,0.999995
0.999996,4.6109e-06,0.999995
0.999996,4.98772e-06,0.999994
0.999996,5.393e-06,0.999994
0.999995,5.8287e-06,0.999993
0.999995,6.29687e-06,0.999993
0.999994,6.79971e-06,0.999992
0.999994,7.33954e-06,0.999991
0.999993,7.9188e-06,0.999991
0.999993,8.5401e-06,0.99999
0.999992,9.20617e-06,0.999989
0.999992,9.9199e-06,0.999988
0.999991,1.06844e-05,0.999987
0.999991,1.15028e-05,0.999986
0.99999,1.23786e-05,0.999985
0.999989,1.33153e-05,0.999984
0.999988,1.43167e-05,0.999983
0.999987,1.53868e-05,0.999982
0.999986,1.65298e-05,0.999981
0.999985,1.77501e-05,0.999979
0.999984,1.90522e-05,0.999978
0.999983,2.04411e-05,0.999976
0.999982,2.19219e-05,0.999974
0.999981,2.34998e-05,0.999972
0.999979,2.51804e-05,0.99997
0.999978,2.69697e-05,0.999968
0.999976,2.88738e-05,0.999966
0.999975,3.0899e-05,0.999964
0.999973,3.30521e-05,0.999961
0.999971,3.53402e-05,0.999958
0.999969,3.77704e-05,0.999956
0.999967,4.03506e-05,0.999952
0.999964,4.30885e-05,0.999949
0.999962,4.59926e-05,0.999946
0.999959,4.90715e-05,0.999942
0.999957,5.23342e-05,0.999938
0.999954,5.57901e-05,0.999934
0.999951,5.94488e-05,0.99993
0.999948,6.33205e-05,0.999925
0.999944,6.74157e-05,0.999921
0.999941,7.17454e-05,0.999915
0.999937,7.63206e-05,0.99991
0.999933,8.11532e-05,0.999904
0.999929,8.62553e-05,0.999898
0.999924,9.16394e-05,0.999892
0.999919,9.73184e-05,0.999885
0.999915,0.000103306,0.999878
0.999909,0.000109615,0.999871
0.999904,0.000116261,0.999863
0.999898,0.000123258,0.999855
0.999892,0.000130621,0.999846
0.999885,0.000138366,0.999837
0.999879,0.000146509,0.999827
0.999872,0.000155066,0.999817
0.999864,0.000164054,0.999807
0.999856,0.000173491,0.999796
0.999848,0.000183394,0.999784
0.999839,0.000193782,0.999772
0.99983,0.000204673,0.999759
0.999821,0.000216087,0.999745
0.999811,0.000228043,0.999731
0.999801,0.000240561,0.999716
0.99979,0.000253662,0.999701
0.999778,0.000267367,0.999685
0.999766,0.000281696,0.999668
0.999754,0.000296671,0.99965
0.999741,0.000312316,0.999632
0.999727,0.000328651,0.999613
0.999713,0.0003457,0.999592
0.999698,0.000363485,0.999572
0.999683,0.000382032,0.99955
0.999667,0.000401362,0.999527
0.99965,0.000421501,0.999503
0.999632,0.000442473,0.999478
0.999614,0.000464303,0.999453
0.999595,0.000487015,0.999426
0.999576,0.000510635,0.999398
0.999555,0.000535188,0.999369
0.999534,0.000560701,0.999339
0.999512,0.000587198,0.999308
0.999489,0.000614706,0.999275
0.999465,0.000643251,0.999242
0.99944,0.000672859,0.999207
0.999415,0.000703557,0.99917
0.999388,0.000735371,0.999133
0.999361,0.000768327,0.999094
0.999332,0.000802452,0.999054
0.999303,0.000837773,0.999012
0.999272,0.000874315,0.998969
0.999241,0.000912106,0.998924
0.999208,0.000951171,0.998878
0.999175,0.000991538,0.998831
0.99914,0.00103323,0.998782
0.999104,0.00107628,0.998731
0.999067,0.0011207,0.998678
0.999028,0.00116653,0.998624
0.998989,0.00121379,0.998569
0.998948,0.0012625,0.998511
0.998906,0.00131269,0.998452
0.998863,0.00136438,0.998391
0.998819,0.0014176,0.998328
0.998773,0.00147237,0.998264
0.998726,0.00152872,0.998197
0.998677,0.00158666,0.998129
0.998627,0.00164622,0.998059
0.998576,0.00170742,0.997987
0.998524,0.00177029,0.997913
0.99847,0.00183484,0.997836
0.998414,0.00190109,0.997758
0.998357,0.00196907,0.997678
0.998299,0.00203879,0.997596
0.998239,0.00211027,0.997512
0.998178,0.00218354,0.997425
0.998115,0.0022586,0.997337
0.998051,0.00233548,0.997246
0.997985,0.00241418,0.997154
0.997918,0.00249474,0.997059
0.997849,0.00257715,0.996962
0.997778,0.00266144,0.996862
0.997706,0.00274763,0.996761
0.997632,0.00283571,0.996657
0.997557,0.00292571,0.996551
0.99748,0.00301763,0.996443
0.997401,0.0031115,0.996332
0.997321,0.00320731,0.996219
0.997239,0.00330507,0.996104
0.997156,0.0034048,0.995987
0.997071,0.00350651,0.995867
0.996984,0.00361019,0.995745
0.996895,0.00371586,0.99562
0.996805,0.00382353,0.995494
0.996713,0.00393319,0.995365
0.99662,0.00404485,0.995233
0.996524,0.00415852,0.995099
0.996428,0.0042742,0.994963
0.996329,0.00439189,0.994825
0.996229,0.00451159,0.994684
0.996127,0.00463331,0.994541
0.996023,0.00475704,0.994395
0.995918,0.00488278,0.994247
0.995811,0.00501054,0.994097
0.995702,0.0051403,0.993945
0.995592,0.00527208,0.99379
0.99548,0.00540586,0.993632
0.995366,0.00554164,0.993473
0.99525,0.00567941,0.993311
0.995133,0.00581918,0.993147
0.995015,0.00596094,0.99298
0.994894,0.00610468,0.992811
0.994772,0.00625039,0.99264
0.994648,0.00639807,0.992467
0.994523,0.00654772,0.992291
0.994396,0.00669931,0.992113
0.994267,0.00685285,0.991933
0.994137,0.00700832,0.99175
0.994005,0.00716572,0.991565
0.993872,0.00732504,0.991378
0.993737,0.00748626,0.991189
0.9936,0.00764938,0.990998
0.993462,0.00781438,0.990804
0.993322,0.00798126,0.990608
0.993181,0.00815,0.990411
0.993038,0.00832058,0.990211
0.992894,0.00849301,0.990008
0.992748,0.00866726,0.989804
0.992601,0.00884332,0.989598
0.992452,0.00902117,0.989389
0.992301,0.00920082,0.989179
0.992149,0.00938223,0.988966
0.991996,0.0095654,0.988752
0.991841,0.00975032,0.988535
0.991685,0.00993696,0.988317
0.991528,0.0101253,0.988096
0.991368,0.0103154,0.987874
0.991208,0.0105071,0.98765
0.991046,0.0107005,0.987423
0.990883,0.0108956,0.987195
0.990718,0.0110923,0.986965
0.990553,0.0112906,0.986733
0.990385,0.0114905,0.9865
0.990217,0.0116921,0.986264
0.990047,0.0118952,0.986027
0.989876,0.0120998,0.985788
0.989703,0.012306,0.985547
0.98953,0.0125138,0.985304
0.989355,0.012723,0.98506
0.989179,0.0129338,0.984814
0.989001,0.013146,0.984566
0.988823,0.0133597,0.984317
0.988643,0.0135748,0.984066
0.988462,0.0137914,0.983813
0.98828,0.0140094,0.983559
0.988096,0.0142288,0.983303
0.987912,0.0144495,0.983046
0.987727,0.0146717,0.982787
0.98754,0.0148952,0.982527
0.987352,0.01512,0.982265
0.987163,0.0153462,0.982001
0.986973,0.0155736,0.981736
0.986783,0.0158024,0.98147
0.986591,0.0160324,0.981202
0.986397,0.0162637,0.980933
0.986203,0.0164962,0.980663
0.986008,0.01673,0.980391
0.985812,0.0169649,0.980118
0.985615,0.0172011,0.979843
0.985417,0.0174385,0.979567
0.985219,0.017677,0.97929
0.985019,0.0179167,0.979012
0.984818,0.0181575,0.978732
0.984616,0.0183994,0.978451
0.984414,0.0186425,0.978169
0.98421,0.0188866,0.977886
0.984006,0.0191319,0.977601
0.983801,0.0193782,0.977315
0.983595,0.0196255,0.977029
0.983388,0.0198739,0.976741
0.98318,0.0201233,0.976451
0.982972,0.0203738,0.976161
0.982762,0.0206252,0.97587
0.982552,0.0208776,0.975578
0.982341,0.021131,0.975284
0.98213,0.0213854,0.97499
0.981917,0.0216407,0.974694
0.981704,0.0218969,0.974398
0.98149,0.022154,0.9741
0.981275,0.0224121,0.973802
0.98106,0.0226711,0.973502
0.980844,0.0229309,0.973202
0.980627,0.0231916,0.972901
0.98041,0.0234532,0.972598
0.980192,0.0237157,0.972295
0.979973,0.0239789,0.971991
0.979754,0.024243,0.971686
0.979534,0.0245079,0.971381
0.979313,0.0247736,0.971074
0.979092,0.0250402,0.970767
0.97887,0.0253075,0.970459
0.978647,0.0255755,0.97015
0.978424,0.0258443,0.96984
0.9782,0.0261139,0.969529
0.977976,0.0263842,0.969218
0.977751,0.0266553,0.968906
0.977526,0.026927,0.968593
0.9773,0.0271995,0.968279
0.977074,0.0274727,0.967965
0.976847,0.0277465,0.96765
0.976619,0.0280211,0.967334
0.976391,0.0282963,0.967018
0.976162,0.0285722,0.9667
0.975933,0.0288487,0.966383
0.975704,0.0291259,0.966064
0.975474,0.0294037,0.965745
0.975243,0.0296821,0.965426
0.975012,0.0299612,0.965105
0.974781,0.0302408,0.964784
0.974549,0.0305211,0.964463
0.974316,0.030802,0.964141
0.974084,0.0310834,0.963818
0.97385,0.0313654,0.963495
0.973617,0.031648,0.963171
0.973383,0.0319311,0.962847
0.973148,0.0322148,0.962522
0.972913,0.0324991,0.962197
0.972678,0.0327839,0.961871
0.972442,0.0330692,0.961544
0.972206,0.033355,0.961217
0.971969,0.0336413,0.96089
0.971733,0.0339282,0.960562
0.971495,0.0342156,0.960234
0.971258,0.0345034,0.959905
0.97102,0.0347918,0.959575
0.970782,0.0350806,0.959246
0.970543,0.0353699,0.958915
0.970304,0.0356596,0.958585
0.970065,0.0359499,0.958254
0.969825,0.0362405,0.957922
0.969585,0.0365317,0.95759
0.969345,0.0368232,0.957258
0.969104,0.0371152,0.956925
0.968863,0.0374077,0.956592
0.968622,0.0377006,0.956258
0.96838,0.0379938,0.955924
0.968138,0.0382875,0.95559
0.967896,0.0385817,0.955256
0.967654,0.0388762,0.954921
0.967411,0.0391711,0.954585
0.967168,0.0394664,0.954249
0.966925,0.0397621,0.953913
0.966682,0.0400581,0.953577
0.966438,0.0403546,0.95324
0.966194,0.0406514,0.952903
0.96595,0.0409486,0.952566
0.965705,0.0412461,0.952228
0.96546,0.041544,0.95189
0.965215,0.0418423,0.951552
0.96497,0.0421409,0.951214
0.964724,0.0424399,0.950875
0.964479,0.0427391,0.950536
0.964233,0.0430388,0.950196
0.963987,0.0433387,0.949857
0.96374,0.043639,0.949517
0.963494,0.0439396,0.949177
0.963247,0.0442405,0.948836
0.963,0.0445417,0.948496
0.962753,0.0448433,0.948155
0.962505,0.0451451,0.947814
0.962258,0.0454473,0.947472
0.96201,0.0457497,0.947131
0.961762,0.0460525,0.946789
0.961514,0.0463555,0.946447
0.961265,0.0466588,0.946104
0.961017,0.0469624,0.945762
0.960768,0.0472663,0.945419
0.960519,0.0475704,0.945076
0.96027,0.0478748,0.944733
0.960021,0.0481795,0.94439
0.959771,0.0484845,0.944046
0.959522,0.0487897,0.943703
0.959272,0.0490951,0.943359
0.959022,0.0494009,0.943015
0.958772,0.0497068,0.942671
0.958522,0.0500131,0.942326
0.958272,0.0503195,0.941982
0.958021,0.0506263,0.941637
0.957771,0.0509332,0.941292
0.95752,0.0512404,0.940947
0.957269,0.0515478,0.940602
0.957018,0.0518555,0.940256
0.956767,0.0521634,0.939911
0.956515,0.0524715,0.939565
0.956264,0.0527798,0.939219
0.956012,0.0530884,0.938874
0.955761,0.0533971,0.938528
0.955509,0.0537061,0.938181
0.955257,0.0540153,0.937835
0.955005,0.0543247,0.937489
0.954753,0.0546343,0.937142
0.9545,0.0549441,0.936795
0.954248,0.0552541,0.936449
0.953995,0.0555644,0.936102
0.953743,0.0558748,0.935755
0.95349,0.0561854,0.935407
0.953237,0.0564962,0.93506
0.952984,0.0568072,0.934713
0.952731,0.0571183,0.934366
0.952478,0.0574297,0.934018
0.952225,0.0577412,0.93367
0.951972,0.058053,0.933323
0.951718,0.0583649,0.932975
0.951465,0.0586769,0.932627
0.951211,0.0589892,0.932279
0.950958,0.0593016,0.931931
0.950704,0.0596142,0.931583
0.95045,0.059927,0.931235
0.950196,0.0602399,0.930886
0.949942,0.060553,0.930538
0.949688,0.0608663,0.93019
0.949434,0.0611797,0.929841
0.94918,0.0614933,0.929492
0.948925,0.061807,0.929144
0.948671,0.0621209,0.928795
0.948416,0.062435,0.928446
0.948162,0.0627492,0.928098
0.947907,0.0630635,0.927749
0.947653,0.063378,0.9274
0.947398,0.0636927,0.927051
0.947143,0.0640075,0.926702
0.946888,0.0643224,0.926353
0.946633,0.0646375,0.926004
0.946378,0.0649527,0.925655
0.946123,0.0652681,0.925305
0.945868,0.0655836,0.924956
0.945613,0.0658992,0.924607
0.945358,0.066215,0.924258
0.945103,0.0665309,0.923908
0.944847,0.0668469,0.923559
0.944592,0.0671631,0.92321
0.944337,0.0674794,0.92286
0.944081,0.0677958,0.922511
0.943826,0.0681124,0.922161
0.94357,0.068429,0.921812
0.943315,0.0687458,0.921462
0.943059,0.0690628,0.921113
0.942803,0.0693798,0.920763
0.942548,0.0696969,0.920414
0.942292,0.0700142,0.920064
0.942036,0.0703316,0.919714
0.94178,0.0706491,0.919365
0.941525,0.0709667,0.919015
0.941269,0.0712845,0.918665
0.941013,0.0716023,0.918316
0.940757,0.0719203,0.917966
0.940501,0.0722384,0.917616
0.940245,0.0725565,0.917267
0.939989,0.0728748,0.916917
0.939733,0.0731932,0.916567
0.939476,0.0735117,0.916218
0.93922,0.0738303,0.915868
0.938964,0.074149,0.915518
0.938708,0.0744678,0.915169
0.938452,0.0747867,0.914819
0.938195,0.0751057,0.914469
0.937939,0.0754248,0.91412
0.937683,0.075744,0.91377
0.937427,0.0760633,0.91342
0.93717,0.0763827,0.913071
0.936914,0.0767022,0.912721
0.936657,0.0770218,0.912372
0.936401,0.0773415,0.912022
0.936145,0.0776613,0.911672
0.935888,0.0779811,0.911323
0.935632,0.0783011,0.910973
0.935375,0.0786211,0.910624
0.935119,0.0789412,0.910274
0.934862,0.0792615,0.909925
0.934606,0.0795818,0.909575
0.934349,0.0799021,0.909226
0.934093,0.0802226,0.908876
0.933836,0.0805432,0.908527
0.93358,0.0808638,0.908177
0.933323,0.0811845,0.907828
0.933067,0.0815054,0.907479
0.93281,0.0818262,0.907129
0.932553,0.0821472,0.90678
0.932297,0.0824683,0.906431
0.93204,0.0827894,0.906082
0.931784,0.0831106,0.905732
0.931527,0.0834319,0.905383
0.93127,0.0837532,0.905034
0.931014,0.0840747,0.904685
0.930757,0.0843962,0.904336
0.9305,0.0847177,0.903987
0.930244,0.0850394,0.903638
0.929987,0.0853611,0.903289
0.92973,0.0856829,0.90294
0.929474,0.0860048,0.902591
0.929217,0.0863267,0.902242
0.928961,0.0866488,0.901894
0.928704,0.0869708,0.901545
0.928447,0.087293,0.901196
0.928191,0.0876152,0.900847
0.927934,0.0879375,0.900499
0.927677,0.0882599,0.90015
0.927421,0.0885823,0.899802
0.927164,0.0889048,0.899453
0.926908,0.0892273,0.899105
0.926651,0.0895499,0.898756
0.926394,0.0898726,0.898408
0.926138,0.0901954,0.898059
0.925881,0.0905182,0.897711
0.925625,0.090841,0.897363
0.925368,0.091164,0.897015
0.925111,0.091487,0.896667
0.924855,0.09181,0.896319
0.924598,0.0921331,0.895971
0.924342,0.0924563,0.895623
0.924085,0.0927795,0.895275
0.923829,0.0931028,0.894927
0.923572,0.0934262,0.894579
0.923316,0.0937496,0.894231
0.923059,0.094073,0.893884
0.922803,0.0943966,0.893536
0.922546,0.0947201,0.893188
0.92229,0.0950438,0.892841
0.922033,0.0953674,0.892493
0.921777,0.0956912,0.892146
0.921521,0.096015,0.891798
0.921264,0.0963388,0.891451
0.921008,0.0966627,0.891104
0.920751,0.0969867,0.890757
0.920495,0.0973107,0.89041
0.920239,0.0976347,0.890062
0.919983,0.0979588,0.889715
0.919726,0.098283,0.889369
0.91947,0.0986072,0.889022
0.919214,0.0989315,0.888675
0.918957,0.0992558,0.888328
0.918701,0.0995801,0.887981
0.918445,0.0999045,0.887635
0.918189,0.100229,0.887288
0.917933,0.100553,0.886942
0.917676,0.100878,0.886595
0.91742,0.101203,0.886249
0.917164,0.101527,0.885903
0.916908,0.101852,0.885556
0.916652,0.102177,0.88521
0.916396,0.102501,0.884864
0.91614,0.102826,0.884518
0.915884,0.103151,0.884172
0.915628,0.103476,0.883826
0.915372,0.103801,0.88348
0.915116,0.104126,0.883135
0.91486,0.104451,0.882789
0.914604,0.104776,0.882443
0.914348,0.105101,0.882098
0.914093,0.105427,0.881752
0.913837,0.105752,0.881407
0.913581,0.106077,0.881061
0.913325,0.106402,0.880716
0.913069,0.106728,0.880371
0.912814,0.107053,0.880026
0.912558,0.107378,0.879681
0.912302,0.107704,0.879336
0.912047,0.108029,0.878991
0.911791,0.108355,0.878646
0.911536,0.108681,0.878301
0.91128,0.109006,0.877957
0.911024,0.109332,0.877612
0.910769,0.109658,0.877268
0.910513,0.109983,0.876923
0.910258,0.110309,0.876579
0.910003,0.110635,0.876234
0.909747,0.110961,0.87589
0.909492,0.111287,0.875546
0.909236,0.111612,0.875202
0.908981,0.111938,0.874858
0.908726,0.112264,0.874514
0.908471,0.11259,0.87417
0.908215,0.112916,0.873827
0.90796,0.113243,0.873483
0.907705,0.113569,0.873139
0.90745,0.113895,0.872796
0.907195,0.114221,0.872452
0.90694,0.114547,0.872109
0.906685,0.114874,0.871766
0.90643,0.1152,0.871422
0.906175,0.115526,0.871079
0.90592,0.115853,0.870736
0.905665,0.116179,0.870393
0.90541,0.116505,0.870051
0.905155,0.116832,0.869708
0.9049,0.117158,0.869365
0.904646,0.117485,0.869022
0.904391,0.117811,0.86868
0.904136,0.118138,0.868337
0.903881,0.118465,0.867995
0.903627,0.118791,0.867653
0.903372,0.119118,0.867311
0.903118,0.119445,0.866968
0.902863,0.119771,0.866626
0.902608,0.120098,0.866284
0.902354,0.120425,0.865943
0.9021,0.120752,0.865601
0.901845,0.121079,0.865259
0.901591,0.121406,0.864917
0.901336,0.121733,0.864576
0.901082,0.12206,0.864234
0.900828,0.122386,0.863893
0.900574,0.122713,0.863552
0.900319,0.123041,0.863211
0.900065,0.123368,0.86287
0.899811,0.123695,0.862529
0.899557,0.124022,0.862188
0.899303,0.124349,0.861847
0.899049,0.124676,0.861506
0.898795,0.125003,0.861165
0.898541,0.125331,0.860825
0.898287,0.125658,0.860484
0.898033,0.125985,0.860144
0.897779,0.126312,0.859804
0.897526,0.12664,0.859463
0.897272,0.126967,0.859123
0.897018,0.127294,0.858783
0.896764,0.127622,0.858443
0.896511,0.127949,0.858103
0.896257,0.128277,0.857764
0.896004,0.128604,0.857424
0.89575,0.128932,0.857084
0.895496,0.129259,0.856745
0.895243,0.129587,0.856405
0.89499,0.129914,0.856066
0.894736,0.130242,0.855727
0.894483,0.13057,0.855388
0.89423,0.130897,0.855049
0.893976,0.131225,0.85471
0.893723,0.131553,0.854371
0.89347,0.13188,0.854032
0.893217,0.132208,0.853693
0.892964,0.132536,0.853355
0.892711,0.132864,0.853016
0.892458,0.133191,0.852678
0.892205,0.133519,0.85234
0.891952,0.133847,0.852001
0.891699,0.134175,0.851663
0.891446,0.134503,0.851325
0.891193,0.134831,0.850987
0.89094,0.135159,0.850649
0.890687,0.135487,0.850312
0.890435,0.135815,0.849974
0.890182,0.136143,0.849636
0.88993,0.136471,0.849299
0.889677,0.136799,0.848961
0.889424,0.137127,0.848624
0.889172,0.137455,0.848287
0.888919,0.137783,0.84795
0.888667,0.138111,0.847613
0.888415,0.138439,0.847276
0.888162,0.138767,0.846939
0.88791,0.139096,0.846602
0.887658,0.139424,0.846266
0.887406,0.139752,0.845929
0.887153,0.14008,0.845593
0.886901,0.140409,0.845256
0.886649,0.140737,0.84492
0.886397,0.141065,0.844584
0.886145,0.141394,0.844248
0.885893,0.141722,0.843912
0.885641,0.14205,0.843576
0.885389,0.142379,0.84324
0.885138,0.142707,0.842904
0.884886,0.143035,0.842569
0.884634,0.143364,0.842233
0.884382,0.143692,0.841898
0.884131,0.144021,0.841563
0.883879,0.144349,0.841227
0.883628,0.144678,0.840892
0.883376,0.145006,0.840557
0.883125,0.145335,0.840222
0.882873,0.145664,0.839887
0.882622,0.145992,0.839553
0.88237,0.146321,0.839218
0.882119,0.146649,0.838883
0.881868,0.146978,0.838549
0.881617,0.147307,0.838215
0.881365,0.147635,0.83788
0.881114,0.147964,0.837546
0.880863,0.148293,0.837212
0.880612,0.148621,0.836878
0.880361,0.14895,0.836544
0.88011,0.149279,0.836211
0.879859,0.149608,0.835877
0.879609,0.149936,0.835543
0.879358,0.150265,0.83521
0.879107,0.150594,0.834877
0.878856,0.150923,0.834543
0.878606,0.151252,0.83421
0.878355,0.151581,0.833877
0.878104,0.151909,0.833544
0.877854,0.152238,0.833211
0.877603,0.152567,0.832878
0.877353,0.152896,0.832546
0.877102,0.153225,0.832213
0.876852,0.153554,0.831881
0.876602,0.153883,0.831548
0.876352,0.154212,0.831216
0.876101,0.154541,0.830884
0.875851,0.15487,0.830552
0.875601,0.155199,0.83022
0.875351,0.155528,0.829888
0.875101,0.155857,0.829556
0.874851,0.156186,0.829224
0.874601,0.156515,0.828893
0.874351,0.156845,0.828561
0.874101,0.157174,0.82823
0.873851,0.157503,0.827898
0.873602,0.157832,0.827567
0.873352,0.158161,0.827236
0.873102,0.15849,0.826905
0.872853,0.158819,0.826574
0.872603,0.159149,0.826243
0.872354,0.159478,0.825913
0.872104,0.159807,0.825582
0.871855,0.160136,0.825252
0.871605,0.160466,0.824921
0.871356,0.160795,0.824591
0.871107,0.161124,0.824261
0.870857,0.161454,0.823931
0.870608,0.161783,0.823601
0.870359,0.162112,0.823271
0.87011,0.162441,0.822941
0.869861,0.162771,0.822611
0.869612,0.1631,0.822282
0.869363,0.16343,0.821952
0.869114,0.163759,0.821623
0.868865,0.164088,0.821293
0.868616,0.164418,0.820964
0.868367,0.164747,0.820635
0.868119,0.165077,0.820306
0.86787,0.165406,0.819977
0.867621,0.165736,0.819648
0.867373,0.166065,0.81932
0.867124,0.166395,0.818991
0.866876,0.166724,0.818663
0.866627,0.167054,0.818334
0.866379,0.167383,0.818006
0.866131,0.167713,0.817678
0.865882,0.168042,0.81735
0.865634,0.168372,0.817022
0.865386,0.168701,0.816694
0.865138,0.169031,0.816366
0.86489,0.16936,0.816038
0.864642,0.16969,0.815711
0.864394,0.17002,0.815383
0.864146,0.170349,0.815056
0.863898,0.170679,0.814728
0.86365,0.171009,0.814401
0.863402,0.171338,0.814074
0.863154,0.171668,0.813747
0.862907,0.171998,0.81342
0.862659,0.172327,0.813094
0.862411,0.172657,0.812767
0.862164,0.172987,0.81244
0.861916,0.173316,0.812114
0.861669,0.173646,0.811787
0.861421,0.173976,0.811461
0.861174,0.174306,0.811135
0.860927,0.174636,0.810809
0.860679,0.174965,0.810483
0.860432,0.175295,0.810157
0.860185,0.175625,0.809831
0.859938,0.175955,0.809506
0.859691,0.176285,0.80918
0.859444,0.176614,0.808855
0.859197,0.176944,0.808529
0.85895,0.177274,0.808204
0.858703,0.177604,0.807879
0.858456,0.177934,0.807554
0.858209,0.178264,0.807229
0.857962,0.178594,0.806904
0.857716,0.178924,0.806579
0.857469,0.179253,0.806255
0.857223,0.179583,0.80593
