T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, e-
3165.69, 0.723512, 0.147005, 0.0464199, 2.32221e-05, 0.0566367, 0.0264037, 6.27728e-26, 3.48333e-36, 2.829e-11, 2.43692e-60
3172.15, 0.723431, 0.146045, 0.0465915, 2.40715e-05, 0.0575046, 0.0264037, 6.85158e-26, 5.02899e-36, 2.88017e-11, 1.08775e-59
3178.58, 0.723351, 0.145085, 0.0467599, 2.49443e-05, 0.058375, 0.0264037, 7.4785e-26, 7.1365e-36, 2.93189e-11, 4.79076e-59
3184.99, 0.723273, 0.144124, 0.0469251, 2.5841e-05, 0.0592477, 0.0264037, 8.16305e-26, 1.01079e-35, 2.98415e-11, 2.08258e-58
3191.37, 0.723197, 0.143163, 0.0470871, 2.67621e-05, 0.0601228, 0.0264037, 8.9106e-26, 1.42901e-35, 3.03697e-11, 8.93833e-58
3197.72, 0.723122, 0.142201, 0.0472459, 2.77081e-05, 0.0610001, 0.0264037, 9.72702e-26, 2.01662e-35, 3.09036e-11, 3.78874e-57
3204.05, 0.723048, 0.141238, 0.0474016, 2.86795e-05, 0.0618796, 0.0264037, 1.06188e-25, 2.84091e-35, 3.14431e-11, 1.58658e-56
3210.35, 0.722976, 0.140275, 0.0475541, 2.96769e-05, 0.0627613, 0.0264037, 1.15929e-25, 3.99537e-35, 3.19885e-11, 6.56561e-56
3216.63, 0.722905, 0.139312, 0.0477035, 3.07009e-05, 0.0636451, 0.0264037, 1.26571e-25, 5.60975e-35, 3.25396e-11, 2.6857e-55
3222.88, 0.722836, 0.138348, 0.0478497, 3.1752e-05, 0.0645309, 0.0264037, 1.38199e-25, 7.86391e-35, 3.30967e-11, 1.08625e-54
3229.12, 0.722768, 0.137384, 0.0479929, 3.28308e-05, 0.0654187, 0.0264037, 1.50905e-25, 1.10069e-34, 3.36598e-11, 4.34513e-54
3235.33, 0.722701, 0.13642, 0.0481331, 3.39379e-05, 0.0663084, 0.0264037, 1.64792e-25, 1.53829e-34, 3.4229e-11, 1.71948e-53
3241.52, 0.722636, 0.135455, 0.0482702, 3.5074e-05, 0.0672001, 0.0264037, 1.79971e-25, 2.14678e-34, 3.48043e-11, 6.73316e-53
3247.7, 0.722572, 0.13449, 0.0484042, 3.62396e-05, 0.0680935, 0.0264037, 1.96565e-25, 2.99175e-34, 3.53858e-11, 2.60962e-52
3253.85, 0.72251, 0.133525, 0.0485352, 3.74354e-05, 0.0689888, 0.0264037, 2.14708e-25, 4.16365e-34, 3.59737e-11, 1.00133e-51
3259.99, 0.722449, 0.13256, 0.0486633, 3.86621e-05, 0.0698857, 0.0264037, 2.34549e-25, 5.787e-34, 3.65679e-11, 3.80473e-51
3266.1, 0.722389, 0.131594, 0.0487883, 3.99203e-05, 0.0707844, 0.0264037, 2.56248e-25, 8.03304e-34, 3.71686e-11, 1.43188e-50
3272.2, 0.722331, 0.130629, 0.0489103, 4.12108e-05, 0.0716847, 0.0264037, 2.79985e-25, 1.11372e-33, 3.77759e-11, 5.33875e-50
3278.29, 0.722274, 0.129664, 0.0490294, 4.25343e-05, 0.0725866, 0.0264037, 3.05956e-25, 1.54226e-33, 3.83899e-11, 1.97247e-49
3284.36, 0.722218, 0.128698, 0.0491456, 4.38914e-05, 0.0734901, 0.0264037, 3.34375e-25, 2.13326e-33, 3.90106e-11, 7.22295e-49
3290.41, 0.722164, 0.127733, 0.0492588, 4.5283e-05, 0.074395, 0.0264037, 3.65479e-25, 2.94748e-33, 3.96382e-11, 2.62206e-48
3296.45, 0.722111, 0.126768, 0.0493691, 4.67098e-05, 0.0753014, 0.0264037, 4.01205e-25, 4.08521e-33, 4.02727e-11, 9.39861e-48
3302.47, 0.72206, 0.125803, 0.0494765, 4.81725e-05, 0.0762093, 0.0264037, 4.4563e-25, 5.72243e-33, 4.09142e-11, 3.30248e-47
3308.49, 0.722009, 0.124838, 0.049581, 4.96721e-05, 0.0771184, 0.0264037, 4.95007e-25, 8.00729e-33, 4.15629e-11, 1.15113e-46
3314.49, 0.72196, 0.123873, 0.0496826, 5.12094e-05, 0.078029, 0.0264037, 5.49898e-25, 1.11931e-32, 4.22189e-11, 3.98125e-46
3320.47, 0.721913, 0.122909, 0.0497813, 5.27851e-05, 0.0789408, 0.0264037, 6.10926e-25, 1.56312e-32, 4.28823e-11, 1.36645e-45
3326.45, 0.721866, 0.121945, 0.0498771, 5.44002e-05, 0.0798538, 0.0264037, 6.78791e-25, 2.18085e-32, 4.35531e-11, 4.65511e-45
3332.42, 0.721821, 0.120981, 0.0499701, 5.60556e-05, 0.080768, 0.0264037, 7.5427e-25, 3.03997e-32, 4.42315e-11, 1.57436e-44
3338.38, 0.721777, 0.120018, 0.0500603, 5.77522e-05, 0.0816834, 0.0264037, 8.38232e-25, 4.23388e-32, 4.49177e-11, 5.28678e-44
3344.32, 0.721735, 0.119054, 0.0501475, 5.94909e-05, 0.0825999, 0.0264037, 9.31649e-25, 5.89184e-32, 4.56116e-11, 1.76306e-43
3350.26, 0.721694, 0.118092, 0.050232, 6.12727e-05, 0.0835175, 0.0264037, 1.03561e-24, 8.19256e-32, 4.63135e-11, 5.83982e-43
3356.19, 0.721654, 0.11713, 0.0503136, 6.30987e-05, 0.0844361, 0.0264037, 1.15132e-24, 1.13832e-31, 4.70235e-11, 1.92163e-42
3362.11, 0.721615, 0.116168, 0.0503924, 6.49699e-05, 0.0853556, 0.0264037, 1.28014e-24, 1.58052e-31, 4.77417e-11, 6.2827e-42
3368.03, 0.721578, 0.115207, 0.0504684, 6.68872e-05, 0.0862762, 0.0264037, 1.42358e-24, 2.19302e-31, 4.84683e-11, 2.04124e-41
3373.94, 0.721541, 0.114247, 0.0505416, 6.88519e-05, 0.0871976, 0.0264037, 1.58335e-24, 3.04094e-31, 4.92033e-11, 6.59148e-41
3379.84, 0.721507, 0.113287, 0.050612, 7.0865e-05, 0.0881199, 0.0264037, 1.76134e-24, 4.21411e-31, 4.99469e-11, 2.11579e-40
3385.74, 0.721473, 0.112328, 0.0506796, 7.29276e-05, 0.0890431, 0.0264037, 1.95969e-24, 5.83659e-31, 5.06993e-11, 6.75212e-40
3391.64, 0.721441, 0.111369, 0.0507444, 7.50411e-05, 0.089967, 0.0264037, 2.18077e-24, 8.0794e-31, 5.14607e-11, 2.14261e-39
3397.53, 0.721409, 0.110412, 0.0508064, 7.72065e-05, 0.0908917, 0.0264037, 2.42726e-24, 1.11784e-30, 5.2231e-11, 6.76157e-39
3403.41, 0.72138, 0.109455, 0.0508657, 7.94251e-05, 0.0918171, 0.0264037, 2.70215e-24, 1.54589e-30, 5.30106e-11, 2.12233e-38
3409.3, 0.721351, 0.108498, 0.0509221, 8.16983e-05, 0.0927431, 0.0264037, 3.00879e-24, 2.13692e-30, 5.37996e-11, 6.62665e-38
3415.18, 0.721323, 0.107543, 0.0509758, 8.40273e-05, 0.0936698, 0.0264037, 3.35097e-24, 2.95273e-30, 5.4598e-11, 2.05856e-37
3421.06, 0.721297, 0.106589, 0.0510267, 8.64135e-05, 0.0945971, 0.0264037, 3.7329e-24, 4.07851e-30, 5.54062e-11, 6.36319e-37
3426.94, 0.721272, 0.105635, 0.0510749, 8.88584e-05, 0.0955249, 0.0264037, 4.15935e-24, 5.63161e-30, 5.62243e-11, 1.95743e-36
3432.82, 0.721249, 0.104683, 0.0511203, 9.13633e-05, 0.0964533, 0.0264037, 4.63564e-24, 7.77377e-30, 5.70524e-11, 5.99305e-36
3438.69, 0.721226, 0.103731, 0.0511629, 9.39298e-05, 0.0973821, 0.0264037, 5.16778e-24, 1.07279e-29, 5.78907e-11, 1.82654e-35
3444.57, 0.721205, 0.102781, 0.0512027, 9.65594e-05, 0.0983113, 0.0264037, 5.76253e-24, 1.48012e-29, 5.87395e-11, 5.54215e-35
3450.45, 0.721185, 0.101831, 0.0512398, 9.92537e-05, 0.099241, 0.0264037, 6.42746e-24, 2.04169e-29, 5.95988e-11, 1.67437e-34
3456.33, 0.721166, 0.100883, 0.0512741, 0.000102014, 0.100171, 0.0264037, 7.17113e-24, 2.81584e-29, 6.0469e-11, 5.03735e-34
3462.22, 0.721149, 0.0999359, 0.0513057, 0.000104843, 0.101101, 0.0264037, 8.00316e-24, 3.88297e-29, 6.13501e-11, 1.50931e-33
3468.1, 0.721132, 0.0989899, 0.0513345, 0.000107741, 0.102032, 0.0264037, 8.93441e-24, 5.35395e-29, 6.22425e-11, 4.50445e-33
3473.99, 0.721117, 0.0980452, 0.0513606, 0.000110711, 0.102963, 0.0264037, 9.9771e-24, 7.38163e-29, 6.31463e-11, 1.33919e-32
3479.88, 0.721103, 0.0971018, 0.0513839, 0.000113754, 0.103894, 0.0264037, 3.68031e-27, 1.04449e-32, 2.3567e-11, 3.95441e-30
3485.78, 0.72109, 0.0961596, 0.0514044, 0.000116873, 0.104825, 0.0264037, 4.1266e-27, 1.46679e-32, 2.39081e-11, 1.27377e-29
3491.69, 0.721079, 0.0952188, 0.0514222, 0.000120068, 0.105756, 0.0264037, 4.62861e-27, 2.01173e-32, 2.42535e-11, 4.08774e-29
3497.59, 0.721069, 0.0942794, 0.0514372, 0.000123343, 0.106688, 0.0264037, 5.19371e-27, 2.75914e-32, 2.46033e-11, 1.30707e-28
3503.51, 0.721059, 0.0933415, 0.0514494, 0.0001267, 0.107619, 0.0264037, 5.83014e-27, 3.78439e-32, 2.49578e-11, 4.16468e-28
3509.43, 0.721052, 0.092405, 0.0514589, 0.000130139, 0.108551, 0.0264037, 6.54726e-27, 5.19098e-32, 2.5317e-11, 1.32251e-27
3515.36, 0.721045, 0.09147, 0.0514656, 0.000133665, 0.109482, 0.0264037, 7.35569e-27, 7.1211e-32, 2.5681e-11, 4.18599e-27
3521.29, 0.721039, 0.0905366, 0.0514696, 0.000137278, 0.110413, 0.0264037, 8.26751e-27, 9.77013e-32, 2.60498e-11, 1.32076e-26
3527.24, 0.721035, 0.0896048, 0.0514707, 0.000140982, 0.111345, 0.0264037, 9.29649e-27, 1.34068e-31, 2.64237e-11, 4.15466e-26
3533.19, 0.721032, 0.0886746, 0.0514691, 0.000144779, 0.112276, 0.0264037, 1.04583e-26, 1.84007e-31, 2.68026e-11, 1.30311e-25
3539.16, 0.72103, 0.0877461, 0.0514647, 0.000148671, 0.113207, 0.0264037, 1.17707e-26, 2.52605e-31, 2.71867e-11, 4.07576e-25
3545.13, 0.72103, 0.0868193, 0.0514575, 0.00015266, 0.114137, 0.0264037, 1.32542e-26, 3.46863e-31, 2.75761e-11, 1.27134e-24
3551.12, 0.72103, 0.0858944, 0.0514475, 0.000156751, 0.115068, 0.0264037, 1.49319e-26, 4.76429e-31, 2.79708e-11, 3.95552e-24
3557.11, 0.721032, 0.0849712, 0.0514347, 0.000160945, 0.115998, 0.0264037, 1.68304e-26, 6.546e-31, 2.83711e-11, 1.22765e-23
3563.12, 0.721035, 0.08405, 0.0514192, 0.000165245, 0.116927, 0.0264037, 1.89799e-26, 8.99709e-31, 2.8777e-11, 3.80117e-23
3569.14, 0.721039, 0.0831306, 0.0514008, 0.000169655, 0.117856, 0.0264037, 2.14151e-26, 1.23707e-30, 2.91887e-11, 1.17433e-22
3575.18, 0.721044, 0.0822132, 0.0513796, 0.000174177, 0.118785, 0.0264037, 2.41756e-26, 1.70161e-30, 2.96062e-11, 3.62021e-22
3581.23, 0.721051, 0.0812978, 0.0513556, 0.000178815, 0.119713, 0.0264037, 2.73068e-26, 2.34164e-30, 3.00298e-11, 1.11378e-21
3587.29, 0.721059, 0.0803845, 0.0513287, 0.000183571, 0.120641, 0.0264037, 3.08609e-26, 3.22391e-30, 3.04594e-11, 3.42008e-21
3593.37, 0.721068, 0.0794733, 0.0512991, 0.00018845, 0.121568, 0.0264037, 3.48973e-26, 4.44081e-30, 3.08953e-11, 1.04829e-20
3599.46, 0.721078, 0.0785642, 0.0512666, 0.000193454, 0.122494, 0.0264037, 3.94847e-26, 6.12033e-30, 3.13377e-11, 3.20766e-20
3605.57, 0.721089, 0.0776574, 0.0512313, 0.000198588, 0.12342, 0.0264037, 4.47016e-26, 8.43979e-30, 3.17865e-11, 9.7995e-20
3611.7, 0.721102, 0.0767528, 0.0511931, 0.000203855, 0.124345, 0.0264037, 5.06386e-26, 1.16452e-29, 3.22421e-11, 2.98927e-19
3617.85, 0.721115, 0.0758505, 0.051152, 0.00020926, 0.125269, 0.0264037, 5.73999e-26, 1.60781e-29, 3.27045e-11, 9.10603e-19
3624.01, 0.72113, 0.0749506, 0.0511081, 0.000214805, 0.126192, 0.0264037, 6.51053e-26, 2.22131e-29, 3.31741e-11, 2.77031e-18
3630.2, 0.721146, 0.0740532, 0.0510614, 0.000220496, 0.127115, 0.0264037, 7.38936e-26, 3.07107e-29, 3.36511e-11, 8.41814e-18
3636.4, 0.721164, 0.0731581, 0.0510117, 0.000226337, 0.128036, 0.0264037, 8.39261e-26, 4.24909e-29, 3.41365e-11, 2.55519e-17
3642.62, 0.721182, 0.0722657, 0.0509592, 0.000232332, 0.128957, 0.0264037, 9.53922e-26, 5.88387e-29, 3.46321e-11, 7.74764e-17
3648.87, 0.721202, 0.0713758, 0.0509038, 0.000238485, 0.129876, 0.0264037, 1.08523e-25, 8.15585e-29, 3.51432e-11, 2.34664e-16
3655.13, 0.721223, 0.0704886, 0.0508455, 0.000244803, 0.130795, 0.0264037, 1.23624e-25, 1.13212e-28, 3.56841e-11, 7.09775e-16
3661.42, 0.721245, 0.069604, 0.0507842, 0.000251289, 0.131712, 0.0264037, 1.41163e-25, 1.5755e-28, 3.62949e-11, 2.14181e-15
3667.74, 0.721268, 0.0687223, 0.0507201, 0.000257949, 0.132628, 0.0264037, 6.23103e-31, 8.88037e-35, 2.45091e-09, 8.40384e-14
3674.07, 0.721293, 0.0678433, 0.050653, 0.000264789, 0.133543, 0.0264037, 6.15043e-31, 1.1545e-34, 2.55472e-09, 8.75981e-14
3680.44, 0.721318, 0.0669672, 0.050583, 0.000271813, 0.134456, 0.0264037, 3.06514e-31, 7.57979e-35, 2.66291e-09, 9.13078e-14
3686.82, 0.721345, 0.0660941, 0.05051, 0.000279028, 0.135368, 0.0264037, 2.40283e-31, 7.82995e-35, 2.77567e-09, 9.51742e-14
3693.24, 0.721373, 0.065224, 0.0504341, 0.00028644, 0.136279, 0.0264037, 2.80969e-31, 1.20683e-34, 2.89321e-09, 9.92043e-14
3699.68, 0.721402, 0.064357, 0.0503553, 0.000294055, 0.137188, 0.0264037, 2.56551e-29, 2.3184e-32, 3.01573e-09, 1.03405e-13
3706.15, 0.721433, 0.0634931, 0.0502734, 0.000301879, 0.138095, 0.0264037, 2.55631e-28, 2.98842e-31, 3.14346e-09, 1.07785e-13
3712.64, 0.721464, 0.0626324, 0.0501886, 0.000309919, 0.139001, 0.0264037, 2.46131e-27, 3.72354e-30, 3.27664e-09, 1.12352e-13
3719.17, 0.721497, 0.061775, 0.0501008, 0.000318182, 0.139905, 0.0264037, 4.92745e-28, 6.41034e-31, 3.41552e-09, 1.17114e-13
3725.73, 0.721531, 0.060921, 0.0500101, 0.000326676, 0.140808, 0.0264037, 6.02852e-28, 1.03564e-30, 3.56034e-09, 1.2208e-13
3732.32, 0.721566, 0.0600703, 0.0499163, 0.000335408, 0.141709, 0.0264037, 8.79397e-27, 2.88971e-29, 3.71139e-09, 1.27259e-13
3738.94, 0.721602, 0.0592231, 0.0498195, 0.000344385, 0.142607, 0.0264037, 1.46342e-25, 8.85056e-28, 3.86895e-09, 1.32661e-13
3745.59, 0.721639, 0.0583795, 0.0497196, 0.000353616, 0.143504, 0.0264037, 5.63462e-27, 3.04771e-29, 4.03333e-09, 1.38298e-13
3752.28, 0.721678, 0.0575396, 0.0496168, 0.000363109, 0.144399, 0.0264037, 1.17845e-26, 7.96998e-29, 4.20482e-09, 1.44178e-13
3759, 0.721718, 0.0567033, 0.0495109, 0.000372873, 0.145292, 0.0264037, 2.32618e-24, 2.63477e-26, 4.38378e-09, 1.50314e-13
3765.75, 0.721758, 0.0558708, 0.0494019, 0.000382917, 0.146182, 0.0264037, 3.16845e-22, 5.78076e-24, 4.57053e-09, 1.56718e-13
3772.54, 0.7218, 0.0550422, 0.04929, 0.00039325, 0.147071, 0.0264037, 5.4352e-23, 9.26841e-25, 4.76546e-09, 1.63401e-13
3779.37, 0.721843, 0.0542175, 0.0491749, 0.000403882, 0.147957, 0.0264037, 7.50715e-23, 1.5715e-24, 4.96894e-09, 1.70379e-13
3786.24, 0.721887, 0.0533968, 0.0490568, 0.000414824, 0.14884, 0.0264037, 5.37633e-23, 1.38203e-24, 5.18138e-09, 1.77663e-13
3793.15, 0.721933, 0.0525802, 0.0489356, 0.000426086, 0.149722, 0.0264037, 7.21645e-22, 2.76505e-23, 5.40321e-09, 1.85269e-13
3800.09, 0.721979, 0.0517679, 0.0488113, 0.000437679, 0.1506, 0.0264037, 3.48827e-23, 1.35363e-24, 5.63486e-09, 1.93212e-13
3807.08, 0.722027, 0.0509597, 0.048684, 0.000449614, 0.151476, 0.0264037, 7.47081e-23, 3.56399e-24, 5.87682e-09, 2.01509e-13
3814.1, 0.722075, 0.050156, 0.0485536, 0.000461904, 0.15235, 0.0264037, 4.73133e-22, 2.77592e-23, 6.12958e-09, 2.10175e-13
3821.17, 0.722125, 0.0493567, 0.04842, 0.00047456, 0.15322, 0.0264037, 4.52909e-19, 4.10537e-20, 6.39366e-09, 2.1923e-13
3828.29, 0.722176, 0.0485619, 0.0482834, 0.000487596, 0.154088, 0.0264037, 8.12938e-20, 7.93408e-21, 6.66961e-09, 2.28692e-13
3835.44, 0.722227, 0.0477717, 0.0481437, 0.000501025, 0.154953, 0.0264037, 1.18878e-19, 1.40041e-20, 6.958e-09, 2.38581e-13
3842.65, 0.72228, 0.0469862, 0.0480008, 0.00051486, 0.155814, 0.0264037, 1.342e-18, 2.01418e-19, 7.25945e-09, 2.48917e-13
3849.9, 0.722334, 0.0462056, 0.0478549, 0.000529117, 0.156673, 0.0264037, 8.43973e-20, 1.45032e-20, 7.57459e-09, 2.59723e-13
3857.19, 0.722389, 0.0454298, 0.0477058, 0.00054381, 0.157528, 0.0264037, 1.02266e-19, 2.12396e-20, 7.9041e-09, 2.71022e-13
3864.54, 0.722445, 0.044659, 0.0475536, 0.000558955, 0.15838, 0.0264037, 2.5493e-19, 6.40202e-20, 8.2487e-09, 2.82837e-13
3871.93, 0.722502, 0.0438933, 0.0473984, 0.000574569, 0.159228, 0.0264037, 8.06961e-18, 2.38529e-18, 8.60913e-09, 2.95196e-13
3879.37, 0.72256, 0.0431328, 0.04724, 0.000590667, 0.160073, 0.0264037, 2.21126e-17, 7.80635e-18, 8.98617e-09, 3.08124e-13
3886.87, 0.722618, 0.0423776, 0.0470785, 0.000607268, 0.160915, 0.0264037, 4.20896e-16, 1.67563e-16, 9.38067e-09, 3.21651e-13
3894.41, 0.722678, 0.0416278, 0.0469139, 0.00062439, 0.161752, 0.0264037, 6.27759e-17, 3.23283e-17, 9.7935e-09, 3.35806e-13
3902.01, 0.722739, 0.0408834, 0.0467462, 0.000642051, 0.162586, 0.0264037, 5.10568e-16, 2.84933e-16, 1.02256e-08, 3.50622e-13
3909.66, 0.7228, 0.0401447, 0.0465755, 0.000660272, 0.163416, 0.0264037, 7.60512e-17, 5.72834e-17, 1.06779e-08, 3.6613e-13
3917.37, 0.722862, 0.0394116, 0.0464016, 0.000679074, 0.164242, 0.0264037, 1.1732e-16, 1.06982e-16, 1.11514e-08, 3.82368e-13
3925.14, 0.722926, 0.0386843, 0.0462247, 0.000698476, 0.165063, 0.0264037, 1.45555e-15, 1.35437e-15, 1.16473e-08, 3.99371e-13
3932.96, 0.72299, 0.0379629, 0.0460447, 0.000718502, 0.165881, 0.0264037, 2.61996e-15, 2.80112e-15, 1.21667e-08, 4.17179e-13
3940.84, 0.723054, 0.0372475, 0.0458617, 0.000739175, 0.166694, 0.0264037, 4.78179e-15, 5.80551e-15, 1.27107e-08, 4.35833e-13
3948.77, 0.72312, 0.0365383, 0.0456756, 0.000760518, 0.167502, 0.0264037, 4.80961e-14, 5.24695e-14, 1.32808e-08, 4.55372e-13
3956.77, 0.723186, 0.0358352, 0.0454866, 0.000782557, 0.168306, 0.0264037, 5.96847e-14, 7.24549e-14, 1.38781e-08, 4.7585e-13
3964.83, 0.723253, 0.0351385, 0.0452945, 0.000805316, 0.169105, 0.0264037, 7.48994e-14, 1.01214e-13, 1.4504e-08, 4.97312e-13
3972.95, 0.72332, 0.0344482, 0.0450994, 0.000828824, 0.169899, 0.0264037, 9.5712e-14, 1.44025e-13, 1.51601e-08, 5.19807e-13
3981.13, 0.723389, 0.0337645, 0.0449014, 0.000853106, 0.170689, 0.0264037, 1.25697e-13, 2.10698e-13, 1.58479e-08, 5.43391e-13
3989.37, 0.723457, 0.0330874, 0.0447005, 0.000878194, 0.171473, 0.0264037, 1.71104e-13, 3.19606e-13, 1.65691e-08, 5.68119e-13
3997.68, 0.723527, 0.032417, 0.0444966, 0.000904115, 0.172252, 0.0264037, 2.41154e-13, 5.02144e-13, 1.73254e-08, 5.94051e-13
4006.05, 0.723596, 0.0317536, 0.0442899, 0.000930901, 0.173026, 0.0264037, 3.42237e-13, 7.9469e-13, 1.81187e-08, 6.2125e-13
4014.49, 0.723666, 0.0310971, 0.0440804, 0.000958585, 0.173794, 0.0264037, 4.4121e-13, 1.14291e-12, 1.89506e-08, 6.49784e-13
4022.99, 0.723737, 0.0304477, 0.043868, 0.000987199, 0.174557, 0.0264037, 5.63581e-13, 1.62923e-12, 1.98234e-08, 6.79723e-13
4031.57, 0.723808, 0.0298055, 0.0436528, 0.00101678, 0.175313, 0.0264037, 7.25046e-13, 2.33998e-12, 2.07391e-08, 7.11142e-13
4040.21, 0.723879, 0.0291707, 0.043435, 0.00104736, 0.176064, 0.0264037, 9.41724e-13, 3.39433e-12, 2.16999e-08, 7.44118e-13
4048.91, 0.72395, 0.0285432, 0.0432144, 0.00107897, 0.17681, 0.0264037, 1.23772e-12, 4.98421e-12, 2.2708e-08, 7.78739e-13
4057.69, 0.724022, 0.0279232, 0.0429912, 0.00111166, 0.177549, 0.0264037, 1.64569e-12, 7.4068e-12, 2.37657e-08, 8.15095e-13
4066.54, 0.724093, 0.0273109, 0.0427654, 0.00114547, 0.178281, 0.0264037, 2.13625e-12, 1.07498e-11, 2.48755e-08, 8.53279e-13
4075.45, 0.724165, 0.0267063, 0.0425371, 0.00118043, 0.179008, 0.0264037, 2.75033e-12, 1.54798e-11, 2.604e-08, 8.93396e-13
4084.44, 0.724236, 0.0261095, 0.0423063, 0.00121659, 0.179728, 0.0264037, 3.55027e-12, 2.14878e-11, 2.72619e-08, 9.35545e-13
4093.5, 0.724308, 0.0255206, 0.0420731, 0.00125398, 0.180441, 0.0264037, 4.59577e-12, 2.92984e-11, 2.85441e-08, 9.79838e-13
4102.62, 0.724379, 0.0249397, 0.0418375, 0.00129266, 0.181147, 0.0264037, 5.9665e-12, 4.00093e-11, 2.9889e-08, 1.02641e-12
4111.82, 0.72445, 0.024367, 0.0415996, 0.00133268, 0.181847, 0.0264037, 7.7678e-12, 5.47145e-11, 3.12995e-08, 1.07539e-12
4121.09, 0.724521, 0.0238024, 0.0413595, 0.00137406, 0.182539, 0.0264037, 2.10413e-11, 7.98231e-11, 3.27742e-08, 1.12707e-12
4130.44, 0.724591, 0.0232461, 0.0411173, 0.00141688, 0.183225, 0.0264037, 2.58583e-11, 9.69059e-11, 3.43294e-08, 1.18113e-12
4139.85, 0.724661, 0.0226982, 0.040873, 0.00146116, 0.183903, 0.0264037, 3.18381e-11, 1.04947e-10, 3.59686e-08, 1.23774e-12
4149.33, 0.72473, 0.0221587, 0.0406267, 0.00150698, 0.184574, 0.0264037, 3.92647e-11, 1.13687e-10, 3.769e-08, 1.29721e-12
4158.89, 0.724799, 0.0216277, 0.0403785, 0.00155437, 0.185237, 0.0264037, 4.85015e-11, 1.23186e-10, 3.94978e-08, 1.3597e-12
4168.51, 0.724866, 0.0211054, 0.0401284, 0.00160339, 0.185893, 0.0264037, 5.99828e-11, 1.33513e-10, 4.13963e-08, 1.42537e-12
4178.21, 0.724933, 0.0205916, 0.0398767, 0.0016541, 0.186541, 0.0264037, 7.42623e-11, 1.44741e-10, 4.33898e-08, 1.49437e-12
4187.98, 0.724999, 0.0200866, 0.0396233, 0.00170654, 0.187181, 0.0264037, 9.20688e-11, 1.56949e-10, 4.54831e-08, 1.56688e-12
4197.81, 0.725064, 0.0195904, 0.0393683, 0.00176079, 0.187813, 0.0264037, 1.14299e-10, 1.70224e-10, 4.76808e-08, 1.64308e-12
4207.72, 0.725127, 0.0191029, 0.039112, 0.00181688, 0.188437, 0.0264037, 1.41959e-10, 1.8466e-10, 4.99881e-08, 1.72316e-12
4217.69, 0.725189, 0.0186244, 0.0388543, 0.00187489, 0.189053, 0.0264037, 1.69064e-10, 2.00364e-10, 5.24114e-08, 1.80725e-12
4227.72, 0.72525, 0.0181547, 0.0385953, 0.00193488, 0.189661, 0.0264037, 2.01449e-10, 2.17443e-10, 5.49552e-08, 1.89561e-12
4237.83, 0.72531, 0.0176939, 0.0383353, 0.00199689, 0.19026, 0.0264037, 2.40152e-10, 2.36018e-10, 5.76253e-08, 1.98844e-12
4248, 0.725367, 0.0172421, 0.0380743, 0.002061, 0.190851, 0.0264037, 2.76742e-10, 2.56227e-10, 6.04293e-08, 2.08588e-12
4258.23, 0.725423, 0.0167993, 0.0378123, 0.00212726, 0.191434, 0.0264037, 2.93561e-10, 2.78227e-10, 6.3377e-08, 2.18804e-12
4268.52, 0.725478, 0.0163654, 0.0375496, 0.00219574, 0.192008, 0.0264037, 3.11434e-10, 3.02157e-10, 6.64706e-08, 2.2953e-12
4278.88, 0.72553, 0.0159405, 0.0372863, 0.00226649, 0.192573, 0.0264037, 3.30426e-10, 3.28183e-10, 6.97169e-08, 2.40789e-12
4289.29, 0.72558, 0.0155246, 0.0370224, 0.00233958, 0.19313, 0.0264037, 3.50604e-10, 3.56485e-10, 7.31226e-08, 2.52606e-12
4299.76, 0.725628, 0.0151176, 0.0367582, 0.00241508, 0.193678, 0.0264037, 3.72038e-10, 3.87258e-10, 7.66949e-08, 2.65005e-12
4310.28, 0.725673, 0.0147196, 0.0364936, 0.00249305, 0.194217, 0.0264037, 3.94803e-10, 4.20713e-10, 8.04412e-08, 2.78012e-12
4320.86, 0.725716, 0.0143304, 0.0362289, 0.00257354, 0.194747, 0.0264037, 4.18977e-10, 4.57076e-10, 8.4369e-08, 2.91656e-12
4331.49, 0.725757, 0.0139502, 0.0359641, 0.00265662, 0.195269, 0.0264037, 4.44642e-10, 4.96593e-10, 8.8486e-08, 3.05963e-12
4342.16, 0.725795, 0.0135788, 0.0356995, 0.00274235, 0.195781, 0.0264037, 4.71882e-10, 5.39525e-10, 9.28002e-08, 3.20961e-12
4352.89, 0.72583, 0.0132161, 0.035435, 0.0028308, 0.196285, 0.0264037, 5.00787e-10, 5.86156e-10, 9.73198e-08, 3.3668e-12
4363.65, 0.725862, 0.0128622, 0.0351709, 0.00292202, 0.196779, 0.0264037, 5.31451e-10, 6.36789e-10, 1.02053e-07, 3.5315e-12
4374.46, 0.725891, 0.0125169, 0.0349073, 0.00301607, 0.197265, 0.0264037, 5.63971e-10, 6.9175e-10, 1.07008e-07, 3.70402e-12
4385.31, 0.725917, 0.0121803, 0.0346442, 0.00311301, 0.197742, 0.0264037, 5.98448e-10, 7.51389e-10, 1.12195e-07, 3.88466e-12
4396.19, 0.725939, 0.0118521, 0.0343819, 0.0032129, 0.19821, 0.0264037, 6.34987e-10, 8.16079e-10, 1.17621e-07, 4.07375e-12
